ticket_id,created_at,title,description,priority,status,category,platform,device_type,country,service,assigned_team,error_code,resolved_at,incident_id,is_isolated,is_duplicate
T000792,2026-05-21 08:33:00,Android TV loses connection,Live streaming fails intermittently due to upstream timeout errors.,Critical,Closed,Network,Android TV,Set-top Box,DK,Live TV,Network Operations,TIMEOUT,2026-05-21 10:02:00,INC0050,False,False
T000053,2026-06-03 11:46:00,Samsung playback returns 403,Several customers cannot start playback on Samsung Smart TVs. DRM authorization returns error 403.,High,Closed,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,2026-06-03 12:28:00,INC0045,False,False
T000879,2026-02-08 18:11:00,Subtitle preference reset,Subtitle language preference resets after application restart.,High,Resolved,Other,Android,Browser,SE,Other,Customer Support,,,,True,False
T000338,2026-01-08 02:00:00,Authentication error on mobile,Authentication requests from Android are rejected with 401 responses.,High,Resolved,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,2026-01-08 05:46:00,INC0001,False,False
T000749,2026-01-25 13:51:00,Entitlement check failing,Entitlement validation incorrectly reports that users do not have a subscription.,High,Resolved,Authorization,All,All,DK,Subscription,Entitlements,ENTITLEMENT_DENIED,2026-01-25 14:11:00,INC0011,False,False
T000720,2026-03-03 02:18:00,EPG data missing,TV guide metadata appears stale or missing across supported devices.,Medium,Open,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,,INC0047,False,False
T000725,2026-06-25 02:21:00,Samsung playback returns 403,Several customers cannot start playback on Samsung Smart TVs. DRM authorization returns error 403.,Medium,Open,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,,INC0037,False,False
T000296,2026-02-28 05:23:00,DRM error on Samsung devices,Several customers cannot start playback on Samsung Smart TVs. DRM authorization returns issue 403.,Medium,In Progress,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,,INC0025,False,False
T000702,2026-02-06 11:29:00,Stream timeout on set-top boxes,Live playback fails intermittently due to upstream timeout errors.,Medium,In Progress,Network,Android TV,Set-top Box,DK,Live TV,Network Operations,TIMEOUT,,INC0029,False,False
T000252,2026-03-03 04:00:00,EPG data missing,Programme guide data is missing for several channels in Norway.,Medium,Closed,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-03-03 10:42:00,INC0047,False,False
T000727,2026-01-02 06:26:00,EPG data missing,TV guide metadata appears stale or missing across supported clients.,Medium,Resolved,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-01-02 10:08:00,INC0008,False,False
T000462,2026-01-25 13:07:00,Users see not subscribed message,Content access is blocked even though the subscription is active.,Critical,Resolved,Authorization,All,All,DK,Subscription,Entitlements,ENTITLEMENT_DENIED,2026-01-25 16:43:00,INC0011,False,False
T000456,2026-04-13 08:15:00,Cast session disconnects,The mobile app connects to Chromecast but playback fails to initialize.,High,Resolved,Metadata,Chromecast,Casting Device,DK,VOD,OTT Playback,CAST_FAIL,2026-04-13 10:00:00,INC0026,False,False
T000997,2026-06-04 10:07:00,Cast session disconnects,The mobile app connects to Chromecast but playback fails to initialize.,Medium,Resolved,Casting,Chromecast,Casting Device,DK,VOD,OTT Playback,CAST_FAIL,2026-06-04 12:05:00,INC0012,False,True
T000816,2026-03-28 03:57:00,Player sartup failure Apple TV,Live channels do not start on Apple TV. The player remains on a black screen.,High,In Progress,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,,INC0010,False,False
T000863,2026-06-19 04:58:00,Remote control issue,One customer reports that the remote control is not responding.,Low,Resolved,Other,Tizen,Smart TV,NO,Other,Customer Support,,,,True,False
T000270,2026-05-19 18:39:00,Customers report repeated buffering,Video delivery is slow and startup time has increased for browser clients.,High,Resolved,CDN,Web,Browser,DK,VOD,CDN Operations,CDN_BUFFERING,2026-05-19 22:27:00,INC0044,False,False
T000202,2026-06-14 02:01:00,TV guide has empty slots,TV guide metadata appears stale or missing across supported devices.,Medium,Resolved,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-06-14 11:35:00,INC0023,False,False
T000162,2026-06-25 00:15:00,Playback fails on Samsung TV,Live TV does not start on Samsung televisions. The client reports DRM authorization failure.,High,Closed,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,2026-06-25 09:21:00,INC0037,False,False
T000556,2026-05-21 06:01:00,Android TV loses connection,Android TV set-top boxes report connection timeouts while starting live channels.,High,Resolved,Network,Android TV,Set-top Box,DK,Live TV,Network Operations,TIMEOUT,2026-05-21 14:40:00,INC0050,False,False
T000730,2026-04-22 06:09:00,TV guide has empty slots,TV guide metadata appears stale or missing across supported devices.,Medium,Resolved,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-04-22 07:37:00,INC0039,False,False
T000402,2026-03-03 05:04:00,EPG data missing,Customers cannot see programme titles for multiple live channels.,Critical,In Progress,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,,INC0047,False,False
T000703,2026-03-28 05:32:00,Live TV fails on tvOS Please investigate.,Live channels do not start on Apple TV. The player remains on a black screen.,Medium,Resolved,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-03-28 14:18:00,INC0010,False,False
T000477,2026-06-24 14:08:00,High buffering on VOD,VOD sessions show a significant increase in buffering for customers in Denmark.,Low,Resolved,CDN,Web,Browser,DK,VOD,CDN Operations,CDN_BUFFERING,2026-06-24 18:05:00,INC0034,False,False
T000822,2026-05-21 07:06:00,Stream timeout n set-top boxes,Timeout errors are increasing for Android TV live sessions.,High,Closed,Network,Android TV,Set-top Box,DK,Live TV,Network Operations,TIMEOUT,2026-05-21 18:51:00,INC0050,False,False
T000772,2026-01-21 11:41:00,EPG data missing Please investigate.,TV guide metadata appears stale or missing across supported devices. Please investigate.,Critical,In Progress,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,,INC0017,False,False
T000106,2026-06-14 11:37:00,EPG not updating,Customers cannot see programme titles for multiple live channels.,High,Open,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,,INC0038,False,False
T000566,2026-03-28 04:21:00,Live TV fails on tvOS,Playback requests on tvOS are accepted but video never starts.,Medium,Closed,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-03-28 08:21:00,INC0010,False,False
T000390,2026-05-19 18:31:00,Slow video delivry from CDN,VOD sessions show a significant increase in buffering for customers in Denmark.,Medium,In Progress,CDN,Web,Browser,DK,VOD,CDN Operations,CDN_BUFFERING,,INC0044,False,False
T000002,2026-01-24 07:40:00,DRM eror on Samsung devices,Several customers cannot start playack on Samsung Smart TVs. DRM authorization returns error 403.,Medium,Resolved,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,2026-01-24 08:21:00,INC0005,False,False
T000938,2026-03-22 11:25:00,Subtitle preference reset,Subtitle language preference resets after application restart. Please investigate.,Critical,In Progress,Other,Web,Mobile,NO,Other,Customer Support,,,,True,False
T000983,2026-04-28 20:44:00,DRM error on Samsung devices,Users on Samsung Smart TV are unable to play content. Error 403 is observed during DRM validation.,High,Closed,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,2026-04-28 21:39:00,INC0013,False,True
T000562,2026-02-28 03:54:00,Black screen when starting live TV Please investigate.,Playback is failing on Tizen devices. Users report a black screen and DRM errors.,High,Resolved,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,2026-02-28 15:14:00,INC0025,False,False
T000081,2026-02-09 14:47:00,Black scren on Apple TV,tvOS clients are unable to initialize playback for live content.,Low,Open,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,,INC0043,False,False
T000206,2026-05-30 12:32:00,Entitlement check failing,Content access is blocked even though the subscription is active.,Critical,In Progress,Authorization,All,All,DK,Subscription,Entitlements,ENTITLEMENT_DENIED,,INC0031,False,False
T000035,2026-03-29 10:52:00,Subscribed users cannot access content,Entitlement validation incorrectly reports that users do not have a subscription.,Low,In Progress,Authorization,All,All,DK,Subscription,Entitlements,ENTITLEMENT_DENIED,,INC0009,False,False
T000776,2026-02-11 15:01:00,Unable to cast VOD,Customers cannot start VOD playback through Chromecast.,Medium,In Progress,Casting,Chromecast,Casting Device,DK,VOD,OTT Playback,CAST_FAIL,,INC0019,False,False
T000509,2026-06-13 19:50:00,EPG not updating,TV guide metadata appears stale or missing across supported devices.,High,Resolved,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-06-14 04:51:00,INC0042,False,False
T000428,2026-04-09 16:05:00,401 when signing in on Android Please investigate.,Login attempts fail on Android mobile devices after entering valid credentials.,Medium,Closed,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,2026-04-10 02:54:00,INC0035,False,False
T000455,2026-06-24 02:08:00,401 when signing in on Android,Authentication requests from Android are rejected with 401 responses. Please investigate.,Medium,Resolved,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,2026-06-24 04:18:00,INC0003,False,False
T000367,2026-03-09 17:11:00,DRM error on Samsung devices,Several customers cannot start playback on Samsung Smart TVs. DRM authorization returns error 403.,High,Closed,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,2026-03-09 18:29:00,INC0040,False,False
T000092,2026-05-30 13:27:00,Entitlement check failing,Valid subscribers receive an authorization denied response.,High,Resolved,Authorization,All,All,DK,Subscription,Entitlements,ENTITLEMENT_DENIED,2026-05-30 14:24:00,INC0031,False,False
T000340,2026-01-22 23:45:00,Authentication error on mobile,Authentication requests from Android are rejected with 401 responses. Please investigate.,High,In Progress,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,,INC0048,False,False
T000898,2026-05-06 15:35:00,Subtitle preference reset,Subtitle laguage preference resets after application restart.,High,Open,Other,Web,Mobile,DK,Other,Customer Support,,,,True,False
T000565,2026-06-24 17:29:00,Customers report repeated buffering,Video delivery is slow and startup time has increased for browser clients.,Low,Resolved,CDN,Web,Browser,DK,VOD,CDN Operations,CDN_BUFFERING,2026-06-24 22:49:00,INC0034,False,False
T000346,2026-01-25 12:12:00,Subsciption authorization denied,Customers with an active subscription are denied access to entitled content.,High,Resolved,Authorization,All,All,DK,Subscription,Entitlements,ENTITLEMENT_DENIED,2026-01-25 17:50:00,INC0011,False,False
T000777,2026-06-14 01:19:00,Missing programme information,The EPG contains empty schedule slots and has not refreshed correctly.,High,Resolved,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-06-14 04:18:00,INC0023,False,False
T000242,2026-05-16 08:48:00,Stream timeout on set-top boxes,Live playback fails intermittently due to upstream timeout errors.,Medium,Resolved,Network,Android TV,Set-top Box,DK,Live TV,Network Operations,TIMEOUT,2026-05-16 09:21:00,INC0036,False,False
T000014,2026-06-24 03:36:00,401 when signing in on Android,Customers using the Android app are unable to sign in and receive HTTP 401.,Medium,In Progress,Metadata,Android,Mobile,DK,Login,Identity,AUTH_401,,INC0003,False,False
T000316,2026-04-28 20:02:00,Playback fails on Samsung TV,Playback is failing on Tizen devices. Users report a black screen and DRM errors. Please investigate.,Medium,In Progress,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,,INC0013,False,False
T000601,2026-03-28 06:53:00,Player startup failure Apple TV,Customers report player startup failures on Apple TV devices.,High,Resolved,DRM,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-03-28 18:36:00,INC0010,False,False
T000388,2026-06-25 02:18:00,Samsung playback returns 403,Playback is failing on Tizen devices. Users report a black screen and DRM errors.,High,Open,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,,INC0037,False,False
T000274,2026-04-08 11:48:00,401 when signing in on Android Please investigate.,Customers using the Android app are unable to sign in and receive HTTP 401.,High,Resolved,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,2026-04-08 18:57:00,INC0018,False,False
T000167,2026-06-01 14:43:00,Login failing in Android app,Login attempts fail on Android mobile devices after entering valid credentials.,Low,Resolved,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,2026-06-02 01:43:00,INC0004,False,False
T000841,2026-02-09 14:49:00,Apple TV playback does not start,Playback requests on tvOS are accepted but video never starts.,High,Open,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,,INC0043,False,False
T000993,2026-04-13 08:44:00,Unable to cast VOD,The mobile app connects to Chromecast but playback fails to initialize.,Medium,In Progress,Casting,Chromecast,Casting Device,DK,VOD,OTT Playback,CAST_FAIL,,INC0026,False,True
T000647,2026-04-09 12:39:00,Android users cn't log in,The Android application does not complete login for multiple customers.,Medium,In Progress,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,,INC0035,False,False
T000819,2026-01-21 10:38:00,Missing programme information,TV guide metadata appears stale or missing across supported devices.,Critical,Resolved,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-01-21 19:38:00,INC0017,False,False
T000485,2026-01-02 06:52:00,EPG not updating,Programme guide data is missing for several channels in Norway.,High,Resolved,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-01-02 08:14:00,INC0008,False,False
T000981,2026-03-09 19:08:00,DRM error on Samsung devices,Several users cannot start playback on Samsung Smart TVs. DRM authorization returns error 403.,,Resolved,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,2026-03-09 22:46:00,INC0040,False,True
T000505,2026-06-25 11:04:00,Player startup failure Apple TV,tvOS clients are unable to initialize playback for live content.,High,In Progress,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,,INC0024,False,False
T000832,2026-01-29 12:33:00,Playback fails on Samsung TV,Several customers cannot start playback on Samsung Smart TVs. DRM authorization returns error 403.,Critical,Resolved,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,2026-01-29 13:58:00,INC0046,False,False
T000244,2026-02-11 16:23:00,Player startup failure Apple TV,Customers report player startup failures on Apple TV devices.,Medium,Open,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,,INC0022,False,False
T000567,2026-05-19 18:46:00,High buffering on VOD,Users experience repeated buffering while watching on-demand content. CDN latency is elevated.,Medium,Resolved,CDN,Web,Browser,DK,VOD,CDN Operations,CDN_BUFFERING,2026-05-19 21:32:00,INC0044,False,False
T000876,2026-03-23 18:49:00,Remote control issue,One customer reports hat the remote control is not responding.,Medium,Resolved,Other,Tizen,Mobile,SE,Other,Customer Support,,,,True,False
T000563,2026-01-24 08:26:00,Playback fails on Samsung TV,Several customers cannot start playback on Samsung Smart TVs. DRM authorization returns error 403. Please investigate.,Medium,Resolved,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,2026-01-24 18:44:00,INC0005,False,False
